Caspian 422,//,,,,,,,,
Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-01-22 12:17:17,create,2 - uppgift 6,0,,,0,,,0m 3.7s
2021-01-22 12:17:05,create,2 - uppgift 2,0,,,0,,,0m 10.8s
2021-01-22 12:14:24,create,2 - uppgift 1,9,,,18,,,2m 39.9s
2021-01-22 12:13:35,create,1 - uppgift 7,3,,,3,,,0m 44.6s
2021-01-22 12:13:30,create,1 - uppgift 6,0,,,0,,,0m 5.2s
2021-01-22 12:13:13,create,1 - uppgift 5,1,,,1,,,0m 16.0s
2021-01-22 12:12:57,create,1 - uppgift 4,1,,,1,,,0m 14.7s
2021-01-22 12:12:25,create,1 - uppgift 3,2,,,2,,,0m 29.9s
2021-01-22 12:12:06,create,1 - uppgift 2,1,,,1,,,0m 17.4s
2021-01-22 12:12:01,create,1 - uppgift 1,0,,,0,,,0m 3.5s
2021-01-21 09:43:28,create,1 - uppgift 2,0,,,0,,,0m 15.5s
2021-01-21 09:42:07,create,1 - uppgift 1,4,,,4,,,1m 17.8s
