Gäst,//,,,,,,,,
Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-03-24 10:08:32,create,4 - uppgift 5,2,,,10,,,1m 5.6s
2021-03-24 10:07:04,create,4 - uppgift 3,3,,,6,,,1m 24.8s
2021-03-24 10:05:41,create,3b - uppgift 2,2,,,6,,,1m 13.3s
2021-03-24 10:05:35,create,3b - uppgift 2,0,,,0,,,0m 4.8s
2021-03-24 10:04:19,create,3b - uppgift 4,2,,,6,,,1m 8.1s
2021-03-18 10:04:01,create,2 - uppgift 2,1,,,2,,,0m 13.2s
2021-03-18 10:03:44,create,2 - uppgift 2,0,,,0,,,0m 10.6s
2021-03-18 10:00:55,create,2 - uppgift 2,8,,,16,,,2m 47.9s
2021-03-18 10:00:48,create,3b - uppgift 2,0,,,0,,,0m 3.7s
2021-03-18 09:59:37,create,2 - uppgift 2,2,,,4,,,1m 9.8s
2021-03-18 09:57:38,create,2 - uppgift 3,5,,,10,,,1m 56.8s
2021-03-18 09:56:46,create,2 - uppgift 4,2,,,4,,,0m 50.7s
2021-03-18 09:56:08,create,4 - uppgift 1,1,,,4,,,0m 31.2s
2021-03-18 09:53:40,create,2 - uppgift 5,0,,,0,,,0m 3.5s
2021-03-18 09:51:04,create,2 - uppgift 5,8,,,16,,,2m 32.8s
2021-03-18 09:48:40,create,2 - uppgift 6,5,,,10,,,2m 19.8s
2021-03-18 09:47:37,create,3a - uppgift 10,2,,,6,,,0m 54.8s
2021-03-18 09:47:34,create,3a - uppgift 6,0,,,0,,,0m 0.7s
2021-03-18 09:47:22,create,4 - uppgift 1,0,,,0,,,0m 3.7s
2021-03-18 09:45:52,create,4 - uppgift 2,3,,,12,,,1m 28.4s
2021-03-18 09:44:05,create,3b - uppgift 4,3,,,9,,,1m 40.5s
2021-03-18 09:39:00,create,1 - uppgift 7,18,,,18,,,4m 56.7s
2021-03-18 09:37:14,create,1 - uppgift 5,6,,,6,,,1m 40.0s
2021-03-18 09:36:52,create,1 - uppgift 5,2,,,2,,,0m 18.5s
2021-03-18 09:34:53,create,1 - uppgift 4,9,,,9,,,1m 57.8s
2021-03-18 09:34:43,create,2 - uppgift 2,0,,,0,,,0m 3.1s
2021-03-18 09:33:16,create,1 - uppgift 2,6,,,6,,,1m 21.9s
2021-03-18 09:33:12,create,1 - uppgift 2,0,,,0,,,0m 1.1s
2021-03-18 09:32:19,create,1 - uppgift 1,3,,,3,,,0m 50.5s
2021-03-16 08:59:58,create,5 - uppgift 6,0,,,0,,,0m 17.5s
2021-03-16 08:56:17,create,5 - uppgift 3,4,,,12,,,3m 37.3s
2021-03-16 08:56:13,create,5 - uppgift 5,0,,,0,,,0m 1.4s
2021-03-16 08:55:24,create,5 - uppgift 3,1,,,3,,,0m 47.4s
2021-03-16 08:53:07,create,5 - uppgift 4,3,,,12,,,2m 12.9s
2021-03-16 08:51:03,create,3b - uppgift 1,3,,,9,,,1m 49.3s
2021-03-16 08:49:25,create,3b - uppgift 7,2,,,6,,,1m 16.8s
2021-03-16 08:47:35,create,3b - uppgift 7,3,,,9,,,1m 49.1s
2021-03-16 08:43:27,create,3b - uppgift 4,8,,,24,,,3m 59.8s
2021-03-16 08:42:20,create,4 - uppgift 5,1,,,5,,,0m 50.8s
2021-03-16 08:39:30,create,4 - uppgift 5,3,,,15,,,2m 46.0s
2021-03-16 08:39:23,create,3b - uppgift 4,0,,,0,,,0m 0.7s
2021-03-11 09:58:40,create,3a - uppgift 8,0,,,0,,,0m 1.4s
2021-03-11 09:58:07,create,3a - uppgift 5,1,,,3,,,0m 31.0s
2021-03-11 09:57:07,create,3a - uppgift 6,1,,,3,,,0m 47.3s
2021-03-11 09:55:44,create,3a - uppgift 9,3,,,9,,,1m 21.1s
2021-03-11 09:54:29,create,3a - uppgift 10,3,,,9,,,1m 7.7s
2021-03-11 09:53:10,create,3a - uppgift 12,2,,,6,,,1m 16.5s
2021-03-11 09:53:04,create,3a - uppgift 1,0,,,0,,,0m 1.3s
2021-03-11 09:52:38,create,5 - uppgift 2,0,,,0,,,0m 22.7s
2021-03-11 09:50:33,create,5 - uppgift 5,4,,,12,,,1m 58.4s
2021-03-11 09:48:23,create,3a - uppgift 7,4,,,12,,,1m 59.2s
2021-03-11 09:45:14,create,3a - uppgift 9,6,,,18,,,3m 5.5s
2021-03-03 10:23:03,create,2 - uppgift 4,2,,,4,,,1m 0.6s
2021-03-03 10:21:20,create,2 - uppgift 6,4,,,8,,,1m 35.9s
2021-03-03 10:20:18,create,3a - uppgift 3,2,,,6,,,0m 57.3s
2021-03-03 10:19:55,create,3a - uppgift 1,0,,,0,,,0m 14.8s
2021-03-03 10:19:49,create,3a - uppgift 9,0,,,0,,,0m 4.9s
2021-03-03 10:17:45,create,2 - uppgift 4,3,,,6,,,1m 20.7s
2021-03-03 10:16:05,create,2 - uppgift 4,4,,,8,,,1m 38.4s
2021-03-03 10:15:38,create,3a - uppgift 1,1,,,3,,,0m 20.9s
2021-03-03 10:14:14,create,3a - uppgift 1,3,,,9,,,1m 22.0s
2021-03-03 10:14:05,create,3a - uppgift 1,0,,,0,,,0m 3.7s
2021-03-03 10:12:30,create,2 - uppgift 6,5,,,10,,,1m 30.5s
2021-03-03 10:12:02,create,2 - uppgift 6,1,,,2,,,0m 27.2s
2021-03-03 10:07:55,create,2 - uppgift 5,11,,,22,,,4m 4.6s
2021-03-03 10:07:52,create,2 - uppgift 4,0,,,0,,,0m 1.3s
2021-03-03 10:07:49,create,2 - uppgift 3,0,,,0,,,0m 0.7s
2021-03-03 10:07:26,create,2 - uppgift 2,1,,,2,,,0m 22.5s
2021-03-03 10:06:09,create,2 - uppgift 2,4,,,8,,,1m 15.6s
2021-03-03 10:05:49,create,2 - uppgift 2,1,,,2,,,0m 18.8s
2021-03-03 10:04:58,create,2 - uppgift 2,2,,,4,,,0m 50.3s
2021-03-03 10:04:37,create,2 - uppgift 1,1,,,2,,,0m 20.8s
2021-03-03 10:04:25,create,2 - uppgift 1,1,,,2,,,0m 6.9s
2021-03-03 10:04:21,create,2 - uppgift 1,0,,,0,,,0m 3.3s
2021-03-03 10:03:14,create,2 - uppgift 1,3,,,6,,,1m 6.4s
2021-02-25 09:52:57,create,2 - uppgift 4,0,,,0,,,0m 1.3s
2021-02-25 09:52:55,create,2 - uppgift 6,0,,,0,,,0m 1.6s
