M 424,//,,,,,,,,
Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-02-15 10:34:50,create,2 - uppgift 2,0,,,0,,,0m 1.3s
2021-02-15 10:34:48,create,2 - uppgift 2,0,,,0,,,0m 0.7s
2021-02-15 10:31:58,create,3b - uppgift 9,8,,,24,,,2m 44.2s
2021-02-15 10:31:55,create,3b - uppgift 9,0,,,0,,,0m 1.8s
2021-02-15 10:29:21,create,3b - uppgift 9,3,,,9,,,2m 22.6s
2021-02-15 10:27:45,create,3b - uppgift 8,5,,,15,,,1m 28.7s
2021-02-11 09:05:33,create,3b - uppgift 2,10,,,30,,,11m 30.1s
2021-02-10 09:21:10,create,3b - uppgift 4,2,,,6,,,0m 37.6s
2021-02-10 09:18:49,create,3b - uppgift 5,5,,,15,,,2m 18.1s
2021-02-10 09:18:47,create,3b - uppgift 7,0,,,0,,,0m 1.1s
2021-02-10 09:17:37,create,3b - uppgift 4,4,,,12,,,1m 5.7s
2021-02-10 09:15:37,create,3b - uppgift 3,4,,,12,,,1m 52.4s
2021-02-08 10:28:05,create,3b - uppgift 1,4,,,12,,,1m 27.7s
2021-02-08 10:27:08,create,3b - uppgift 2,2,,,6,,,0m 56.3s
2021-02-08 10:27:02,create,3b - uppgift 4,0,,,0,,,0m 1.3s
2021-02-08 10:24:51,create,3b - uppgift 2,4,,,12,,,2m 10.5s
2021-02-03 09:12:24,create,3a - uppgift 6,0,,,0,,,0m 7.1s
2021-02-02 08:30:05,create,3a - uppgift 6,0,,,0,,,68m 9.8s
2021-02-01 11:59:44,create,3a - uppgift 1,3,,,9,,,28m 4.5s
2021-02-01 11:59:24,create,3a - uppgift 1,1,,,3,,,0m 16.5s
2021-02-01 11:59:17,create,2 - uppgift 5,0,,,0,,,0m 2.5s
2021-02-01 11:59:14,create,2 - uppgift 4,0,,,0,,,0m 1.6s
2021-02-01 11:59:10,create,2 - uppgift 3,0,,,0,,,0m 1.9s
2021-02-01 11:59:06,create,2 - uppgift 3,0,,,0,,,0m 2.4s
2021-02-01 10:39:08,create,2 - uppgift 5,3,,,6,,,9m 17.0s
2021-02-01 10:38:42,create,2 - uppgift 1,2,,,4,,,0m 25.1s
2021-02-01 10:38:23,create,2 - uppgift 6,0,,,0,,,0m 17.9s
2021-02-01 10:38:18,create,2 - uppgift 1,0,,,0,,,0m 1.5s
2021-02-01 10:37:38,create,2 - uppgift 1,3,,,6,,,0m 37.6s
2021-02-01 10:37:24,create,2 - uppgift 1,1,,,2,,,0m 12.8s
2021-02-01 10:35:04,create,2 - uppgift 3,9,,,18,,,2m 17.1s
2021-02-01 10:35:00,create,2 - uppgift 5,0,,,0,,,0m 2.1s
2021-02-01 10:33:52,create,2 - uppgift 5,4,,,8,,,1m 6.3s
2021-02-01 10:33:26,create,2 - uppgift 3,2,,,4,,,0m 24.6s
2021-02-01 10:33:23,create,2 - uppgift 4,0,,,0,,,0m 1.8s
2021-02-01 10:33:20,create,2 - uppgift 6,0,,,0,,,0m 1.6s
2021-02-01 10:33:09,create,4 - uppgift 1,0,,,0,,,0m 0.2s
2021-02-01 10:33:01,create,4 - uppgift 1,0,,,0,,,0m 6.6s
2021-01-30 14:01:17,create,4 - uppgift 1,0,,,0,,,0m 10.0s
2021-01-28 09:17:11,create,2 - uppgift 5,9,,,18,,,2m 45.9s
2021-01-28 09:15:27,create,2 - uppgift 6,4,,,8,,,1m 39.4s
2021-01-28 09:14:57,create,2 - uppgift 6,2,,,4,,,0m 27.6s
2021-01-28 09:13:04,create,2 - uppgift 6,8,,,16,,,1m 51.9s
2021-01-28 09:12:22,create,2 - uppgift 4,3,,,6,,,0m 40.8s
2021-01-28 09:12:20,create,2 - uppgift 1,0,,,0,,,0m 1.3s
2021-01-28 09:12:14,create,2 - uppgift 4,0,,,0,,,0m 5.7s
2021-01-28 09:12:09,create,2 - uppgift 3,0,,,0,,,0m 2.8s
2021-01-28 09:12:07,create,2 - uppgift 6,0,,,0,,,0m 0.9s
2021-01-27 09:25:16,create,2 - uppgift 3,3,,,6,,,55m 39.2s
2021-01-27 09:25:12,create,2 - uppgift 6,0,,,0,,,0m 2.8s
2021-01-27 09:23:52,create,2 - uppgift 3,5,,,10,,,1m 19.1s
2021-01-27 09:23:47,create,2 - uppgift 3,0,,,0,,,0m 3.5s
2021-01-27 09:23:44,create,2 - uppgift 3,0,,,0,,,0m 2.4s
2021-01-27 09:23:41,create,2 - uppgift 6,0,,,0,,,0m 1.7s
2021-01-27 09:23:39,create,2 - uppgift 3,0,,,0,,,0m 0.9s
2021-01-27 09:22:30,create,2 - uppgift 3,4,,,8,,,1m 8.6s
2021-01-27 09:22:25,create,2 - uppgift 3,0,,,0,,,0m 2.9s
2021-01-27 09:19:36,create,2 - uppgift 3,9,,,18,,,2m 46.3s
2021-01-25 10:33:45,create,2 - uppgift 2,25,,,50,,,93m 1.2s
2021-01-25 10:33:39,create,2 - uppgift 2,0,,,0,,,0m 5.5s
2021-01-25 10:32:08,create,2 - uppgift 2,3,,,6,,,1m 27.4s
2021-01-25 10:32:06,create,2 - uppgift 5,0,,,0,,,0m 1.3s
2021-01-25 10:28:51,create,2 - uppgift 1,9,,,18,,,3m 15.0s
2021-01-24 10:09:03,create,5 - uppgift 3,2,,,6,,,336m 23.7s
2021-01-22 23:14:56,create,5 - uppgift 5,3,,,9,,,577m 54.3s
2021-01-22 23:14:20,create,5 - uppgift 1,0,,,0,,,0m 5.1s
2021-01-21 09:17:24,create,1 - uppgift 7,13,,,13,,,3m 48.0s
2021-01-21 09:17:19,create,1 - uppgift 6,0,,,0,,,0m 1.8s
2021-01-21 09:17:13,create,4 - uppgift 3,0,,,0,,,0m 2.2s
2021-01-21 09:14:57,create,1 - uppgift 6,7,,,7,,,2m 9.8s
2021-01-20 09:27:22,create,1 - uppgift 5,2,,,2,,,0m 32.6s
2021-01-20 09:24:43,create,1 - uppgift 5,8,,,8,,,2m 37.2s
2021-01-20 09:23:11,create,1 - uppgift 4,6,,,6,,,1m 28.8s
2021-01-20 09:21:09,create,1 - uppgift 3,7,,,7,,,2m 0.6s
2021-01-20 09:21:04,create,1 - uppgift 2,0,,,0,,,0m 3.4s
2021-01-20 09:20:01,create,1 - uppgift 2,3,,,3,,,1m 2.0s
2021-01-20 09:19:14,create,1 - uppgift 1,2,,,2,,,0m 40.4s
2021-01-09 18:32:15,create,3b - uppgift 4,1,,,3,,,0m 10.6s
2021-01-09 18:32:00,create,4 - uppgift 1,0,,,0,,,0m 1.4s
2021-01-09 18:31:39,create,4 - uppgift 1,1,,,4,,,0m 19.8s
2021-01-09 18:31:26,create,4 - uppgift 1,1,,,4,,,0m 12.0s
2020-12-11 17:34:32,create,3a - uppgift 12,1,,,3,,,0m 14.1s
2020-12-11 17:34:05,create,3a - uppgift 12,2,,,6,,,0m 24.7s
