Gäst,//,,,,,,,,
Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-04-14 10:10:07,create,2 - uppgift 1,0,,,0,,,0m 11.3s
2021-04-14 10:10:04,create,2 - uppgift 5,0,,,0,,,0m 2.3s
2021-04-14 10:10:01,create,2 - uppgift 6,0,,,0,,,0m 1.6s
2021-04-14 10:09:59,create,2 - uppgift 4,0,,,0,,,0m 1.6s
2021-04-14 10:09:37,create,3a - uppgift 11,1,,,3,,,0m 14.7s
2021-04-14 10:09:36,create,3a - uppgift 12,0,,,0,,,0m 0.6s
2021-04-14 10:09:32,create,3a - uppgift 8,0,,,0,,,0m 1.3s
2021-04-14 10:09:26,create,3b - uppgift 14,0,,,0,,,0m 0.9s
2021-04-14 10:09:24,create,3b - uppgift 15,0,,,0,,,0m 1.6s
2021-04-14 10:09:21,create,3b - uppgift 11,0,,,0,,,0m 1.7s
2021-04-14 10:09:17,create,3b - uppgift 1,0,,,0,,,0m 1.5s
2021-04-14 10:09:12,create,3b - uppgift 9,0,,,0,,,0m 3.5s
2021-04-14 10:09:09,create,3b - uppgift 2,0,,,0,,,0m 1.6s
2021-04-14 10:09:04,create,3b - uppgift 6,0,,,0,,,0m 3.9s
2021-04-14 10:08:57,create,3b - uppgift 3,0,,,0,,,0m 5.0s
2021-04-14 10:08:51,create,3a - uppgift 7,0,,,0,,,0m 2.3s
2021-04-14 10:08:48,create,3a - uppgift 8,0,,,0,,,0m 2.0s
2021-04-14 10:08:44,create,3a - uppgift 5,0,,,0,,,0m 1.7s
2021-04-14 10:08:37,create,3a - uppgift 1,0,,,0,,,0m 3.6s
2021-04-14 10:08:35,create,3a - uppgift 3,0,,,0,,,0m 1.2s
2021-04-14 10:08:29,create,2 - uppgift 5,0,,,0,,,0m 1.5s
2021-04-14 10:08:22,create,3b - uppgift 1,0,,,0,,,0m 0.7s
2021-04-14 10:08:20,create,3b - uppgift 8,0,,,0,,,0m 1.7s
2021-04-14 10:08:17,create,4 - uppgift 1,0,,,0,,,0m 0.6s
2021-04-14 10:08:15,create,4 - uppgift 2,0,,,0,,,0m 1.0s
2021-04-14 10:08:13,create,4 - uppgift 3,0,,,0,,,0m 1.0s
2021-04-14 10:08:11,create,4 - uppgift 4,0,,,0,,,0m 1.5s
2021-04-14 10:08:07,create,4 - uppgift 5,0,,,0,,,0m 1.5s
2021-04-14 10:08:02,create,5 - uppgift 4,0,,,0,,,0m 1.8s
2021-04-14 10:07:59,create,5 - uppgift 3,0,,,0,,,0m 1.7s
2021-04-14 10:07:57,create,5 - uppgift 2,0,,,0,,,0m 1.3s
2021-04-14 10:07:54,create,5 - uppgift 1,0,,,0,,,0m 1.1s
2021-04-14 10:07:52,create,5 - uppgift 5,0,,,0,,,0m 1.3s
2021-04-14 10:07:50,create,5 - uppgift 6,0,,,0,,,0m 1.4s
2021-04-14 10:07:46,create,4 - uppgift 5,0,,,0,,,0m 2.0s
2021-04-14 10:07:37,create,3a - uppgift 10,0,,,0,,,0m 1.5s
2021-04-14 10:07:34,create,3a - uppgift 11,0,,,0,,,0m 1.7s
2021-04-14 10:07:32,create,3a - uppgift 12,0,,,0,,,0m 1.7s
2021-04-14 10:07:28,create,3a - uppgift 3,0,,,0,,,0m 1.7s
2021-04-14 10:07:25,create,3a - uppgift 4,0,,,0,,,0m 1.4s
2021-04-14 10:07:24,create,3a - uppgift 6,0,,,0,,,0m 1.0s
2021-04-14 10:07:21,create,3a - uppgift 6,0,,,0,,,0m 0.8s
2021-04-14 10:07:20,create,3a - uppgift 9,0,,,0,,,0m 0.8s
2021-04-14 10:07:18,create,3a - uppgift 8,0,,,0,,,0m 0.9s
2021-04-14 10:07:15,create,3a - uppgift 7,0,,,0,,,0m 2.2s
2021-04-14 10:07:13,create,3a - uppgift 5,0,,,0,,,0m 1.5s
2021-04-14 10:07:10,create,3a - uppgift 6,0,,,0,,,0m 2.2s
2021-04-14 10:06:59,create,3b - uppgift 9,0,,,0,,,0m 1.1s
2021-04-14 10:06:56,create,3b - uppgift 8,0,,,0,,,0m 2.3s
2021-04-14 10:06:54,create,3b - uppgift 6,0,,,0,,,0m 1.7s
2021-04-14 10:06:53,create,3b - uppgift 5,0,,,0,,,0m 0.6s
2021-04-14 10:06:50,create,3b - uppgift 4,0,,,0,,,0m 2.1s
2021-04-14 10:06:44,create,3b - uppgift 2,0,,,0,,,0m 3.6s
2021-04-14 10:06:40,create,3b - uppgift 1,0,,,0,,,0m 3.1s
2021-04-14 10:06:37,create,4 - uppgift 4,0,,,0,,,0m 0.7s
2021-04-14 10:06:33,create,4 - uppgift 3,0,,,0,,,0m 2.9s
2021-04-14 10:06:31,create,4 - uppgift 5,0,,,0,,,0m 1.1s
2021-04-14 10:06:30,create,4 - uppgift 1,0,,,0,,,0m 0.7s
2021-04-14 10:06:25,create,5 - uppgift 1,0,,,0,,,0m 1.4s
2021-04-14 10:04:59,create,3a - uppgift 9,4,,,12,,,1m 20.2s
2021-04-14 10:04:56,create,3a - uppgift 5,0,,,0,,,0m 1.4s
2021-04-14 10:04:52,create,3a - uppgift 12,0,,,0,,,0m 1.4s
2021-04-14 10:04:50,create,3a - uppgift 11,0,,,0,,,0m 1.7s
2021-04-14 10:04:46,create,3a - uppgift 10,0,,,0,,,0m 1.8s
2021-04-14 10:04:41,create,3a - uppgift 1,0,,,0,,,0m 1.2s
2021-04-14 10:04:38,create,3a - uppgift 4,0,,,0,,,0m 1.5s
2021-04-14 10:04:35,create,3a - uppgift 3,0,,,0,,,0m 1.8s
2021-04-14 10:04:31,create,3a - uppgift 9,0,,,0,,,0m 3.1s
2021-04-14 10:04:27,create,3a - uppgift 7,0,,,0,,,0m 1.5s
2021-04-14 10:04:22,create,3a - uppgift 8,0,,,0,,,0m 2.6s
2021-04-14 10:04:18,create,3a - uppgift 5,0,,,0,,,0m 1.8s
2021-04-14 10:03:15,create,2 - uppgift 4,2,,,4,,,0m 48.7s
2021-04-14 10:02:23,create,2 - uppgift 3,3,,,6,,,0m 50.5s
2021-04-14 10:01:26,create,2 - uppgift 2,4,,,8,,,0m 54.3s
2021-04-12 11:35:37,create,3a - uppgift 4,1,,,3,,,156m 23.5s
2021-04-12 11:34:50,create,3a - uppgift 5,1,,,3,,,0m 43.3s
2021-04-12 11:34:37,create,3a - uppgift 3,0,,,0,,,0m 5.8s
2021-03-30 08:51:44,create,3a - uppgift 2,0,,,0,,,0m 1.6s
2021-03-30 08:51:40,create,3a - uppgift 1,0,,,0,,,0m 2.7s
2021-03-30 08:51:33,create,2 - uppgift 3,0,,,0,,,0m 1.1s
2021-03-30 08:51:30,create,2 - uppgift 4,0,,,0,,,0m 1.7s
2021-03-30 08:51:27,create,2 - uppgift 1,0,,,0,,,0m 1.0s
2021-03-30 08:51:17,create,3b - uppgift 1,0,,,0,,,0m 1.0s
2021-03-30 08:51:11,create,3b - uppgift 2,0,,,0,,,0m 1.9s
2021-03-30 08:50:46,create,3b - uppgift 9,0,,,0,,,0m 10.9s
2021-03-30 08:50:43,create,3b - uppgift 10,0,,,0,,,0m 0.9s
2021-03-30 08:50:37,create,3b - uppgift 4,0,,,0,,,0m 1.0s
2021-03-30 08:50:34,create,3b - uppgift 8,0,,,0,,,0m 1.6s
2021-03-30 08:45:48,create,3b - uppgift 3,1,,,3,,,2m 34.3s
2021-03-30 08:45:46,create,3b - uppgift 2,0,,,0,,,0m 1.0s
2021-03-30 08:45:44,create,3b - uppgift 1,0,,,0,,,0m 0.8s
2021-03-30 08:45:39,create,3a - uppgift 12,0,,,0,,,0m 1.0s
2021-03-30 08:45:37,create,3a - uppgift 11,0,,,0,,,0m 0.7s
2021-03-30 08:45:35,create,3a - uppgift 10,0,,,0,,,0m 1.0s
2021-03-30 08:45:33,create,3a - uppgift 9,0,,,0,,,0m 1.0s
2021-03-30 08:45:31,create,3a - uppgift 5,0,,,0,,,0m 1.4s
2021-03-30 08:45:28,create,3a - uppgift 6,0,,,0,,,0m 1.5s
2021-03-30 08:45:25,create,3a - uppgift 7,0,,,0,,,0m 2.1s
2021-03-30 08:45:21,create,3a - uppgift 8,0,,,0,,,0m 4.1s
2021-03-30 08:45:19,create,3a - uppgift 4,0,,,0,,,0m 0.9s
2021-03-30 08:45:15,create,3a - uppgift 2,0,,,0,,,0m 1.0s
2021-03-30 08:45:13,create,3a - uppgift 1,0,,,0,,,0m 0.7s
2021-03-30 08:45:11,create,3a - uppgift 3,0,,,0,,,0m 1.4s
2021-03-30 08:45:06,create,2 - uppgift 5,0,,,0,,,0m 0.8s
2021-03-30 08:45:04,create,2 - uppgift 1,0,,,0,,,0m 0.9s
2021-03-30 08:45:00,create,2 - uppgift 4,0,,,0,,,0m 0.8s
2021-03-30 08:44:59,create,2 - uppgift 6,0,,,0,,,0m 0.7s
2021-03-30 08:44:51,create,2 - uppgift 1,0,,,0,,,0m 3.0s
2021-03-30 08:44:35,create,3a - uppgift 2,0,,,0,,,0m 8.4s
2021-03-30 08:44:33,create,3a - uppgift 1,0,,,0,,,0m 1.0s
2021-03-30 08:44:28,create,2 - uppgift 5,0,,,0,,,0m 1.2s
2021-03-30 08:44:27,create,2 - uppgift 1,0,,,0,,,0m 0.7s
2021-03-30 08:44:25,create,2 - uppgift 3,0,,,0,,,0m 1.5s
2021-03-30 08:44:22,create,2 - uppgift 4,0,,,0,,,0m 1.2s
2021-03-30 08:44:15,create,2 - uppgift 6,0,,,0,,,0m 5.5s
2021-03-30 08:43:23,create,3a - uppgift 10,0,,,0,,,0m 5.4s
2021-03-30 08:39:14,create,6 - uppgift 4,2,,,8,,,3m 56.5s
2021-03-30 08:35:22,create,2 - uppgift 3,6,,,12,,,3m 28.2s
2021-03-30 08:34:00,create,2 - uppgift 2,3,,,6,,,1m 19.0s
2021-03-30 08:32:08,create,2 - uppgift 2,6,,,12,,,1m 49.0s
2021-03-30 08:32:03,create,1 - uppgift 1,0,,,0,,,0m 0.9s
2021-03-30 08:31:56,create,1 - uppgift 2,0,,,0,,,0m 2.4s
2021-03-30 08:31:43,create,1 - uppgift 4,1,,,1,,,0m 11.3s
2021-03-10 10:18:27,create,2 - uppgift 3,6,,,12,,,71m 24.9s
2021-03-10 10:17:56,create,2 - uppgift 1,2,,,4,,,0m 28.8s
2021-03-10 10:17:47,create,3a - uppgift 3,0,,,0,,,0m 0.9s
2021-03-10 10:17:42,create,3a - uppgift 5,0,,,0,,,0m 2.2s
2021-03-10 10:16:54,create,2 - uppgift 6,2,,,4,,,0m 35.8s
2021-03-10 10:08:15,create,2 - uppgift 2,9,,,18,,,8m 36.9s
2021-03-10 10:08:12,create,2 - uppgift 1,0,,,0,,,0m 2.3s
2021-03-10 10:06:49,create,2 - uppgift 6,2,,,4,,,1m 4.4s
2021-03-10 10:05:46,create,4 - uppgift 4,2,,,6,,,0m 40.8s
2021-03-10 10:05:45,create,4 - uppgift 1,0,,,0,,,0m 0.8s
2021-03-10 10:05:25,create,4 - uppgift 2,1,,,4,,,0m 18.7s
2021-03-10 10:05:14,create,4 - uppgift 5,0,,,0,,,0m 9.0s
2021-03-10 10:05:06,create,1 - uppgift 2,0,,,0,,,0m 0.8s
2021-03-10 10:04:55,create,1 - uppgift 2,1,,,1,,,0m 8.8s
2021-03-10 10:04:52,create,1 - uppgift 2,0,,,0,,,0m 0.9s
2021-03-10 10:04:35,create,6 - uppgift 5,0,,,0,,,0m 12.9s
2021-03-05 11:24:20,create,1 - uppgift 7,1,,,1,,,0m 52.1s
2021-03-05 11:23:59,create,1 - uppgift 1,0,,,0,,,0m 9.9s
2021-03-04 09:56:24,create,3a - uppgift 3,0,,,0,,,0m 0.4s
2021-03-04 09:56:07,create,1 - uppgift 7,1,,,1,,,0m 2.0s
2021-03-04 09:55:18,create,3a - uppgift 7,0,,,0,,,0m 2.5s
2021-03-04 09:55:01,create,3a - uppgift 8,1,,,3,,,0m 14.4s
2021-03-04 09:53:11,create,3a - uppgift 12,2,,,6,,,1m 45.3s
2021-03-04 09:53:07,create,3a - uppgift 11,0,,,0,,,0m 2.2s
2021-03-04 09:53:04,create,3a - uppgift 10,0,,,0,,,0m 0.8s
2021-03-04 09:52:30,create,3a - uppgift 10,1,,,3,,,0m 33.1s
2021-03-04 09:44:56,create,3a - uppgift 10,0,,,0,,,3m 35.4s
2021-03-04 09:44:43,create,2 - uppgift 5,0,,,0,,,0m 0.7s
2021-03-04 09:44:40,create,2 - uppgift 4,0,,,0,,,0m 2.1s
2021-03-04 09:44:25,create,3a - uppgift 9,0,,,0,,,0m 10.9s
2021-03-04 09:44:20,create,3a - uppgift 2,0,,,0,,,0m 2.0s
2021-03-04 09:44:17,create,3a - uppgift 5,0,,,0,,,0m 1.9s
2021-03-04 09:44:13,create,3a - uppgift 6,0,,,0,,,0m 2.2s
2021-03-04 09:44:09,create,3a - uppgift 8,0,,,0,,,0m 2.8s
2021-03-04 09:43:07,create,4 - uppgift 1,1,,,4,,,0m 57.0s
2021-03-04 09:42:45,create,4 - uppgift 2,0,,,0,,,0m 20.8s
2021-03-04 09:40:27,create,2 - uppgift 3,6,,,12,,,2m 13.9s
2021-03-04 09:39:55,create,2 - uppgift 2,2,,,4,,,0m 30.3s
2021-03-04 09:37:59,create,2 - uppgift 3,5,,,10,,,1m 53.8s
2021-03-04 09:36:31,create,2 - uppgift 2,2,,,4,,,1m 25.8s
2021-03-04 09:36:28,create,1 - uppgift 1,0,,,0,,,0m 0.6s
2021-03-04 09:36:20,create,1 - uppgift 1,1,,,1,,,0m 2.0s
2021-03-04 09:35:39,create,6 - uppgift 4,1,,,4,,,0m 36.9s
2021-03-04 09:35:23,create,4 - uppgift 4,1,,,3,,,0m 11.3s
2021-03-04 09:35:17,create,2 - uppgift 1,0,,,0,,,0m 2.6s
2021-03-04 09:34:26,create,2 - uppgift 2,2,,,4,,,0m 48.7s
