341,//,,,,,,,,
Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-02-03 09:12:06,create,1 - uppgift 2,2,,,2,,,2m 44.1s
2021-02-03 09:11:55,create,1 - uppgift 1,0,,,0,,,0m 5.9s
2021-02-02 09:20:43,create,3a - uppgift 5,2,,,6,,,20m 48.1s
2021-02-02 09:18:40,create,3b - uppgift 7,3,,,9,,,1m 52.9s
2021-02-02 09:12:21,create,3b - uppgift 2,8,,,24,,,6m 15.1s
2021-02-02 09:05:44,create,3b - uppgift 4,4,,,12,,,6m 32.7s
2021-02-02 09:04:57,create,3b - uppgift 8,1,,,3,,,0m 41.5s
2021-02-02 09:03:20,create,3b - uppgift 7,1,,,3,,,0m 37.0s
2021-02-02 09:02:14,create,3b - uppgift 13,1,,,3,,,0m 56.6s
2021-02-02 08:57:29,create,3b - uppgift 5,3,,,9,,,3m 58.4s
2021-01-29 10:18:13,create,3b - uppgift 9,4,,,12,,,69m 12.7s
2021-01-29 10:16:21,create,3b - uppgift 3,2,,,6,,,1m 48.5s
2021-01-29 10:14:06,create,3b - uppgift 5,4,,,12,,,2m 9.3s
2021-01-29 10:10:33,create,3b - uppgift 6,3,,,9,,,3m 29.5s
2021-01-29 10:09:22,create,3b - uppgift 8,2,,,6,,,1m 9.0s
2021-01-29 10:07:16,create,3b - uppgift 7,3,,,9,,,2m 1.2s
2021-01-27 09:17:29,create,3b - uppgift 4,3,,,9,,,46m 58.6s
2021-01-27 09:14:12,create,3b - uppgift 5,3,,,9,,,3m 10.6s
2021-01-27 09:11:55,create,5 - uppgift 4,1,,,4,,,1m 41.3s
2021-01-27 09:00:40,create,5 - uppgift 3,3,,,9,,,11m 11.9s
2021-01-26 13:45:26,create,5 - uppgift 1,2,,,10,,,3m 28.5s
2021-01-26 13:44:12,create,5 - uppgift 2,1,,,5,,,1m 9.5s
2021-01-26 13:42:22,create,5 - uppgift 3,1,,,3,,,1m 31.7s
2021-01-26 13:39:58,create,6 - uppgift 5,1,,,5,,,2m 15.5s
2021-01-26 13:39:18,create,3b - uppgift 5,1,,,3,,,0m 32.7s
2021-01-26 13:37:40,create,3b - uppgift 1,1,,,3,,,1m 20.2s
2021-01-22 10:28:00,create,3b - uppgift 5,6,,,18,,,72m 43.3s
2021-01-22 10:27:50,create,4 - uppgift 2,0,,,0,,,0m 1.4s
2021-01-22 10:27:48,create,4 - uppgift 1,0,,,0,,,0m 1.2s
2021-01-22 10:27:45,create,4 - uppgift 5,0,,,0,,,0m 1.5s
2021-01-22 10:26:37,create,3b - uppgift 5,2,,,6,,,0m 54.7s
2021-01-22 10:24:37,create,3b - uppgift 8,1,,,3,,,1m 56.3s
2021-01-22 10:22:59,create,3b - uppgift 7,1,,,3,,,1m 30.6s
2021-01-22 10:17:54,create,5 - uppgift 2,2,,,10,,,3m 36.9s
2021-01-22 10:14:48,create,5 - uppgift 1,2,,,10,,,2m 57.5s
2021-01-20 10:25:39,create,5 - uppgift 2,2,,,10,,,29m 11.2s
2021-01-20 10:24:50,create,5 - uppgift 4,1,,,4,,,0m 43.6s
2021-01-20 10:23:22,create,5 - uppgift 1,2,,,10,,,1m 24.6s
2021-01-20 10:20:33,create,5 - uppgift 6,3,,,15,,,2m 47.2s
2021-01-20 10:18:06,create,5 - uppgift 3,2,,,6,,,2m 16.3s
2021-01-20 10:17:20,create,5 - uppgift 5,1,,,3,,,0m 44.2s
2021-01-20 10:15:30,create,5 - uppgift 5,1,,,3,,,1m 7.7s
2021-01-20 10:14:11,create,5 - uppgift 4,1,,,4,,,1m 15.6s
2021-01-20 10:13:44,create,5 - uppgift 4,0,,,0,,,0m 19.6s
2021-01-20 10:12:16,create,4 - uppgift 4,1,,,3,,,1m 18.6s
2021-01-20 10:12:10,create,4 - uppgift 3,0,,,0,,,0m 2.5s
2021-01-20 10:11:16,create,4 - uppgift 2,1,,,4,,,0m 47.6s
2021-01-20 10:11:11,create,4 - uppgift 1,0,,,0,,,0m 3.0s
2021-01-20 10:07:32,create,4 - uppgift 2,3,,,12,,,3m 34.1s
2021-01-20 10:05:07,create,6 - uppgift 5,2,,,10,,,2m 18.0s
2021-01-20 10:03:00,create,3a - uppgift 8,0,,,0,,,0m 2.0s
2021-01-20 10:02:55,create,3a - uppgift 5,0,,,0,,,0m 2.4s
2021-01-15 10:08:25,create,3a - uppgift 10,0,,,0,,,0m 6.7s
2021-01-15 10:07:08,create,3a - uppgift 12,5,,,15,,,1m 15.9s
2021-01-15 10:06:58,create,2 - uppgift 6,1,,,2,,,0m 3.9s
2021-01-15 10:05:04,create,2 - uppgift 5,7,,,14,,,1m 50.8s
2021-01-15 10:04:50,create,2 - uppgift 2,1,,,2,,,0m 10.8s
2021-01-15 10:04:48,create,2 - uppgift 4,0,,,0,,,0m 0.6s
2021-01-15 10:04:32,create,2 - uppgift 1,1,,,2,,,0m 13.9s
2021-01-15 10:04:19,create,2 - uppgift 6,1,,,2,,,0m 9.3s
2021-01-15 10:04:06,create,2 - uppgift 5,1,,,2,,,0m 10.2s
2021-01-15 10:03:55,create,3a - uppgift 6,0,,,0,,,0m 4.9s
2021-01-15 10:03:20,create,3a - uppgift 10,2,,,6,,,0m 30.6s
2021-01-15 10:02:29,create,3a - uppgift 11,3,,,9,,,0m 47.3s
2021-01-15 10:01:23,create,3a - uppgift 12,4,,,12,,,1m 5.0s
2021-01-15 10:01:10,create,3a - uppgift 2,1,,,3,,,0m 4.6s
2021-01-15 09:59:19,create,3a - uppgift 8,7,,,21,,,1m 47.9s
2021-01-15 09:59:16,create,3a - uppgift 4,0,,,0,,,0m 1.1s
2021-01-15 09:59:12,create,3a - uppgift 7,0,,,0,,,0m 2.7s
2021-01-15 09:59:10,create,3a - uppgift 5,0,,,0,,,0m 0.6s
2021-01-15 09:59:06,create,3a - uppgift 4,0,,,0,,,0m 0.7s
2021-01-15 09:58:15,create,3a - uppgift 11,2,,,6,,,0m 31.2s
2021-01-15 09:57:23,create,3a - uppgift 12,2,,,6,,,0m 42.9s
2021-01-15 09:56:26,create,3a - uppgift 12,0,,,0,,,0m 6.0s
2021-01-15 09:56:11,create,3a - uppgift 12,0,,,0,,,0m 11.1s
2021-01-15 09:55:50,create,3a - uppgift 12,0,,,0,,,0m 9.2s
2021-01-15 09:55:44,create,1 - uppgift 6,0,,,0,,,0m 1.2s
2021-01-15 09:55:42,create,1 - uppgift 7,0,,,0,,,0m 1.7s
2021-01-15 09:55:19,create,3a - uppgift 12,0,,,0,,,0m 13.7s
2021-01-15 09:55:05,create,1 - uppgift 5,0,,,0,,,0m 7.6s
2021-01-15 09:54:53,create,3a - uppgift 4,0,,,0,,,0m 6.4s
2021-01-15 09:54:34,create,3a - uppgift 12,0,,,0,,,0m 9.0s
2021-01-15 09:54:21,create,3a - uppgift 10,0,,,0,,,0m 4.4s
2021-01-15 09:54:12,create,3a - uppgift 12,0,,,0,,,0m 7.6s
2021-01-15 09:53:50,create,2 - uppgift 4,0,,,0,,,0m 10.2s
2021-01-15 09:53:35,create,2 - uppgift 2,0,,,0,,,0m 6.9s
2021-01-15 09:53:19,create,3a - uppgift 11,0,,,0,,,0m 9.6s
2021-01-15 09:52:46,create,3a - uppgift 12,0,,,0,,,0m 30.5s
2021-01-14 11:27:37,create,1 - uppgift 4,1,,,1,,,0m 11.1s
2021-01-14 11:27:22,create,1 - uppgift 5,1,,,1,,,0m 13.9s
2021-01-14 11:26:56,create,2 - uppgift 2,1,,,2,,,0m 11.7s
2021-01-14 11:26:40,create,2 - uppgift 1,1,,,2,,,0m 13.6s
2021-01-14 11:26:31,create,2 - uppgift 2,0,,,0,,,0m 7.7s
2021-01-14 11:21:41,create,3a - uppgift 4,1,,,3,,,4m 47.4s
2021-01-12 10:07:46,create,3a - uppgift 11,1,,,3,,,2m 11.4s
2021-01-12 10:06:17,create,3a - uppgift 12,2,,,6,,,1m 25.2s
2021-01-12 10:05:08,create,1 - uppgift 5,1,,,1,,,0m 35.8s
2021-01-12 10:02:52,create,1 - uppgift 2,1,,,1,,,2m 3.9s
2020-12-17 09:32:19,create,1 - uppgift 5,2,,,2,,,6m 1.4s
2020-12-16 09:22:37,create,1 - uppgift 3,8,,,8,,,21m 13.6s
2020-12-16 09:21:51,create,2 - uppgift 2,0,,,0,,,0m 1.7s
2020-12-16 09:21:22,create,2 - uppgift 2,1,,,2,,,0m 17.6s
2020-12-16 09:17:36,create,2 - uppgift 3,5,,,10,,,3m 42.5s
2020-12-16 09:13:54,create,2 - uppgift 3,7,,,14,,,3m 38.0s
2020-12-16 09:10:32,create,2 - uppgift 4,2,,,4,,,3m 15.8s
2020-12-16 09:07:22,create,2 - uppgift 5,2,,,4,,,3m 4.3s
2020-12-09 10:26:53,create,3a - uppgift 8,4,,,12,,,100m 21.8s
2020-12-09 10:26:04,create,1 - uppgift 2,1,,,1,,,0m 29.9s
2020-12-09 10:23:46,create,1 - uppgift 5,4,,,4,,,2m 14.4s
2020-12-09 10:22:36,create,3a - uppgift 2,2,,,6,,,1m 3.0s
2020-12-09 09:27:09,create,2 - uppgift 5,5,,,10,,,11m 22.9s
2020-12-09 09:22:07,create,2 - uppgift 4,2,,,4,,,4m 18.5s
2020-12-09 09:22:01,create,2 - uppgift 3,0,,,0,,,0m 3.0s
2020-12-09 09:18:58,create,2 - uppgift 3,2,,,4,,,2m 18.1s
2020-12-09 09:18:47,create,2 - uppgift 5,0,,,0,,,0m 2.9s
2020-12-09 09:18:41,create,2 - uppgift 4,0,,,0,,,0m 3.6s
2020-12-09 09:18:36,create,2 - uppgift 3,0,,,0,,,0m 2.6s
2020-12-09 09:18:25,create,2 - uppgift 6,0,,,0,,,0m 4.8s
2020-12-09 09:18:13,create,2 - uppgift 3,0,,,0,,,0m 2.0s
2020-12-09 09:12:56,create,2 - uppgift 5,3,,,6,,,5m 13.1s
2020-12-09 09:12:41,create,2 - uppgift 5,0,,,0,,,0m 13.3s
2020-12-09 09:12:29,create,2 - uppgift 6,0,,,0,,,0m 5.6s
2020-12-07 10:28:03,create,3a - uppgift 3,1,,,3,,,2m 8.6s
2020-12-07 10:24:08,create,2 - uppgift 5,1,,,2,,,1m 58.0s
2020-12-07 10:22:40,create,2 - uppgift 3,1,,,2,,,1m 11.0s
2020-12-04 13:06:39,create,2 - uppgift 3,1,,,2,,,40m 33.7s
2020-12-04 13:02:12,create,2 - uppgift 5,3,,,6,,,4m 17.7s
2020-12-04 13:02:05,create,2 - uppgift 2,0,,,0,,,0m 4.5s
2020-12-04 13:01:13,create,1 - uppgift 6,1,,,1,,,0m 43.7s
2020-12-04 12:58:44,create,2 - uppgift 1,1,,,2,,,1m 8.8s
2020-12-04 12:53:48,create,2 - uppgift 4,3,,,6,,,4m 51.3s
2020-12-04 12:53:28,create,1 - uppgift 1,1,,,1,,,0m 12.1s
2020-12-04 12:53:25,create,1 - uppgift 6,0,,,0,,,0m 2.0s
2020-12-04 12:47:11,create,1 - uppgift 5,4,,,4,,,6m 2.0s
2020-12-04 12:46:02,create,1 - uppgift 2,1,,,1,,,1m 6.9s
2020-12-02 10:04:40,create,1 - uppgift 5,9,,,9,,,31m 21.0s
2020-12-02 10:01:09,create,1 - uppgift 3,11,,,11,,,3m 24.8s
2020-12-02 09:50:45,create,2 - uppgift 5,7,,,14,,,9m 59.5s
2020-11-30 10:33:25,create,2 - uppgift 3,1,,,2,,,1m 19.7s
2020-11-30 10:29:25,create,2 - uppgift 4,4,,,8,,,3m 57.0s
2020-11-30 10:29:19,create,2 - uppgift 1,0,,,0,,,0m 2.1s
2020-11-30 10:23:51,create,2 - uppgift 5,8,,,16,,,5m 27.3s
2020-11-30 10:18:58,create,1 - uppgift 3,15,,,15,,,4m 32.5s
2020-11-30 10:16:41,create,3a - uppgift 8,2,,,6,,,1m 55.0s
2020-11-30 10:15:30,create,3a - uppgift 5,1,,,3,,,1m 7.4s
2020-11-30 10:13:11,create,3a - uppgift 6,1,,,3,,,1m 48.3s
2020-11-30 10:13:01,create,3a - uppgift 3,0,,,0,,,0m 7.3s
2020-11-30 10:10:58,create,3a - uppgift 10,2,,,6,,,1m 32.7s
2020-11-30 10:09:59,create,3a - uppgift 12,1,,,3,,,0m 51.8s
2020-11-30 10:09:46,create,3a - uppgift 12,0,,,0,,,0m 9.5s
2020-11-27 12:34:10,create,3a - uppgift 6,2,,,6,,,41m 34.0s
2020-11-27 12:34:00,create,3a - uppgift 5,0,,,0,,,0m 3.0s
2020-11-27 12:31:48,create,3a - uppgift 10,2,,,6,,,2m 4.0s
2020-11-27 12:31:06,create,3a - uppgift 11,1,,,3,,,0m 40.9s
2020-11-27 12:29:02,create,3a - uppgift 12,1,,,3,,,2m 1.0s
2020-11-25 09:30:57,create,2 - uppgift 5,3,,,6,,,30m 45.5s
2020-11-25 09:26:14,create,3a - uppgift 11,2,,,6,,,4m 0.6s
2020-11-25 09:26:06,create,3a - uppgift 10,0,,,0,,,0m 3.6s
2020-11-25 09:20:42,create,3a - uppgift 12,3,,,9,,,5m 22.2s
2020-11-25 09:20:05,create,3a - uppgift 10,1,,,3,,,0m 35.7s
2020-11-25 09:19:17,create,3a - uppgift 12,1,,,3,,,0m 44.2s
2020-11-25 09:18:29,create,3a - uppgift 11,1,,,3,,,0m 40.4s
2020-11-25 09:17:05,create,3a - uppgift 10,1,,,3,,,1m 20.7s
2020-11-25 09:16:04,create,3a - uppgift 10,1,,,3,,,0m 58.4s
2020-11-25 09:15:15,create,3a - uppgift 2,1,,,3,,,0m 36.5s
2020-11-25 09:14:15,create,3a - uppgift 5,1,,,3,,,0m 54.1s
2020-11-20 10:30:56,create,1 - uppgift 1,0,,,0,,,0m 1.4s
2020-11-20 10:30:13,create,1 - uppgift 1,2,,,2,,,0m 31.6s
2020-11-20 10:30:00,create,1 - uppgift 2,1,,,1,,,0m 5.5s
2020-11-20 10:29:48,create,1 - uppgift 6,1,,,1,,,0m 2.7s
2020-11-20 10:29:16,create,1 - uppgift 1,1,,,1,,,0m 29.1s
2020-11-20 10:29:02,create,1 - uppgift 1,1,,,1,,,0m 3.0s
2020-11-20 10:28:52,create,1 - uppgift 7,1,,,1,,,0m 5.7s
2020-11-20 10:28:30,create,1 - uppgift 2,1,,,1,,,0m 2.7s
2020-11-20 10:28:14,create,1 - uppgift 5,1,,,1,,,0m 2.7s
2020-11-20 10:27:42,create,1 - uppgift 3,2,,,2,,,0m 21.0s
2020-11-20 10:27:31,create,1 - uppgift 7,1,,,1,,,0m 3.0s
2020-11-20 10:27:17,create,1 - uppgift 5,1,,,1,,,0m 2.6s
2020-11-20 10:27:01,create,1 - uppgift 4,1,,,1,,,0m 3.9s
2020-11-20 10:26:23,create,1 - uppgift 6,1,,,1,,,0m 36.1s
2020-11-20 10:24:48,create,1 - uppgift 6,4,,,4,,,1m 20.3s
2020-11-20 10:24:36,create,2 - uppgift 5,0,,,0,,,0m 7.6s
2020-11-20 10:24:25,create,2 - uppgift 1,0,,,0,,,0m 10.5s
2020-11-20 10:24:14,create,2 - uppgift 4,1,,,2,,,0m 8.3s
2020-11-20 10:24:06,create,2 - uppgift 6,0,,,0,,,0m 6.1s
2020-11-20 10:23:59,create,2 - uppgift 5,0,,,0,,,0m 5.2s
2020-11-20 10:23:04,create,2 - uppgift 2,1,,,2,,,0m 53.4s
2020-11-20 10:22:55,create,2 - uppgift 3,0,,,0,,,0m 6.7s
2020-11-20 10:22:47,create,2 - uppgift 5,0,,,0,,,0m 6.0s
2020-11-20 10:22:40,create,2 - uppgift 2,0,,,0,,,0m 4.8s
2020-11-20 10:22:33,create,2 - uppgift 6,0,,,0,,,0m 5.4s
2020-11-20 10:22:28,create,2 - uppgift 1,0,,,0,,,0m 4.1s
2020-11-20 10:22:23,create,2 - uppgift 2,0,,,0,,,0m 2.7s
2020-11-20 10:22:16,create,2 - uppgift 3,0,,,0,,,0m 4.4s
2020-11-20 10:22:08,create,2 - uppgift 5,0,,,0,,,0m 6.6s
2020-11-20 10:22:02,create,2 - uppgift 1,0,,,0,,,0m 4.0s
2020-11-20 10:21:55,create,2 - uppgift 4,0,,,0,,,0m 5.3s
2020-11-20 10:21:50,create,2 - uppgift 3,0,,,0,,,0m 3.2s
2020-11-20 10:21:26,create,2 - uppgift 6,0,,,0,,,0m 23.1s
2020-11-20 10:21:10,create,2 - uppgift 1,0,,,0,,,0m 14.0s
2020-11-20 10:21:02,create,2 - uppgift 3,0,,,0,,,0m 3.8s
2020-11-20 10:20:29,create,2 - uppgift 4,0,,,0,,,0m 28.7s
2020-11-20 10:19:45,create,1 - uppgift 1,1,,,1,,,0m 3.9s
2020-11-20 10:17:30,create,1 - uppgift 1,6,,,6,,,2m 6.6s
2020-11-20 09:25:55,create,1 - uppgift 3,4,,,4,,,5m 11.2s
2020-11-20 09:22:36,create,1 - uppgift 2,4,,,4,,,2m 47.9s
2020-11-20 09:17:37,create,1 - uppgift 5,3,,,3,,,4m 43.1s
2020-11-18 16:11:35,create,3a - uppgift 2,1,,,3,,,29m 8.8s
2020-11-18 16:10:43,create,3a - uppgift 7,2,,,6,,,0m 50.2s
2020-11-18 16:10:22,create,1 - uppgift 7,1,,,1,,,0m 15.7s
2020-11-18 16:10:18,create,1 - uppgift 6,0,,,0,,,0m 2.3s
2020-11-18 16:09:16,create,1 - uppgift 1,1,,,1,,,0m 59.7s
2020-11-18 16:08:58,create,3a - uppgift 2,0,,,0,,,0m 2.8s
2020-11-18 09:31:24,create,3a - uppgift 6,1,,,3,,,4m 8.2s
2020-11-18 09:29:56,create,3a - uppgift 6,3,,,9,,,1m 23.8s
2020-11-18 09:26:52,create,2 - uppgift 5,3,,,6,,,2m 53.4s
2020-11-18 09:26:40,create,2 - uppgift 5,0,,,0,,,0m 10.3s
2020-11-18 09:23:40,create,2 - uppgift 5,4,,,8,,,2m 49.7s
2020-11-18 09:20:22,create,2 - uppgift 1,3,,,6,,,3m 11.4s
2020-11-16 10:25:14,create,2 - uppgift 3,7,,,14,,,41m 43.3s
2020-11-16 10:24:18,create,2 - uppgift 6,1,,,2,,,0m 45.2s
2020-11-16 10:18:37,create,2 - uppgift 5,8,,,16,,,5m 35.0s
2020-11-16 10:15:56,create,2 - uppgift 5,4,,,8,,,2m 31.3s
2020-11-16 10:13:54,create,1 - uppgift 1,4,,,4,,,1m 40.8s
2020-11-16 09:56:01,create,3a - uppgift 8,0,,,0,,,0m 2.0s
2020-11-16 09:55:03,create,3a - uppgift 8,0,,,0,,,0m 2.9s
2020-11-16 09:54:58,create,3a - uppgift 5,0,,,0,,,0m 2.9s
2020-11-11 09:20:33,create,3a - uppgift 6,2,,,6,,,2m 3.0s
2020-11-11 09:17:00,create,3a - uppgift 5,1,,,3,,,3m 24.9s
2020-11-11 09:16:36,create,3a - uppgift 6,0,,,0,,,0m 21.7s
2020-11-11 09:10:34,create,1 - uppgift 5,7,,,7,,,5m 25.8s
2020-11-11 09:10:31,create,1 - uppgift 1,0,,,0,,,0m 1.8s
2020-11-11 09:05:45,create,3a - uppgift 5,3,,,9,,,4m 41.4s
2020-11-10 15:37:40,create,5 - uppgift 6,1,,,5,,,0m 42.7s
2020-11-10 15:36:14,create,1 - uppgift 7,1,,,1,,,0m 17.4s
2020-11-10 15:35:48,create,1 - uppgift 4,1,,,1,,,0m 22.2s
2020-11-10 15:35:15,create,1 - uppgift 1,1,,,1,,,0m 28.5s
2020-11-10 09:51:46,create,3a - uppgift 7,0,,,0,,,0m 50.7s
2020-11-10 09:47:51,create,3a - uppgift 8,1,,,3,,,3m 40.8s
2020-11-10 09:43:54,create,3a - uppgift 10,3,,,9,,,3m 52.5s
2020-11-10 09:43:40,create,3a - uppgift 10,0,,,0,,,0m 11.7s
2020-11-10 09:43:16,create,3a - uppgift 10,0,,,0,,,0m 22.0s
2020-11-10 09:40:16,create,1 - uppgift 5,13,,,13,,,2m 27.3s
2020-11-10 09:32:50,create,1 - uppgift 7,13,,,13,,,7m 16.6s
2020-11-10 09:30:41,create,1 - uppgift 3,6,,,6,,,2m 3.6s
2020-11-10 09:27:51,create,1 - uppgift 1,2,,,2,,,2m 37.0s
2020-11-09 15:46:40,create,3a - uppgift 3,1,,,3,,,0m 25.1s
2020-11-09 15:35:39,create,1 - uppgift 2,1,,,1,,,0m 19.5s
2020-11-09 15:35:22,create,1 - uppgift 1,1,,,1,,,0m 16.0s
2020-11-09 15:34:45,create,3a - uppgift 9,1,,,3,,,0m 26.1s
2020-11-09 15:34:11,create,1 - uppgift 2,1,,,1,,,0m 19.2s
2020-11-09 15:33:42,create,1 - uppgift 1,1,,,1,,,0m 24.7s
2020-11-09 15:30:31,create,3a - uppgift 1,1,,,3,,,2m 2.2s
