340 t,//,,,,,,,,
Datum,Typ,Uppgift,#M,,,#O,,,SL
2020-12-03 10:26:35,create,1 - uppgift 1,1,,,1,,,0m 2.5s
2020-12-03 10:26:26,create,2 - uppgift 5,0,,,0,,,0m 2.2s
2020-12-03 10:26:05,create,2 - uppgift 4,1,,,2,,,0m 12.7s
2020-12-03 10:26:01,create,2 - uppgift 6,0,,,0,,,0m 2.3s
2020-12-03 10:25:45,create,2 - uppgift 3,0,,,0,,,0m 14.1s
2020-12-03 10:25:32,create,2 - uppgift 1,1,,,2,,,0m 11.4s
2020-12-03 10:25:28,create,2 - uppgift 1,0,,,0,,,0m 2.4s
2020-12-03 10:24:49,create,1 - uppgift 3,2,,,2,,,0m 23.6s
2020-12-03 10:24:21,create,1 - uppgift 2,2,,,2,,,0m 18.5s
2020-12-03 10:22:23,create,1 - uppgift 1,5,,,5,,,1m 57.3s
2020-12-03 10:21:44,create,1 - uppgift 2,2,,,2,,,0m 27.6s
2020-12-03 10:21:01,create,1 - uppgift 6,2,,,2,,,0m 27.7s
2020-12-03 10:20:42,create,1 - uppgift 1,1,,,1,,,0m 10.7s
2020-12-03 10:20:05,create,1 - uppgift 6,2,,,2,,,0m 35.9s
2020-12-03 10:19:53,create,1 - uppgift 3,1,,,1,,,0m 2.8s
2020-12-03 10:19:26,create,1 - uppgift 4,2,,,2,,,0m 18.4s
2020-12-03 10:19:01,create,1 - uppgift 7,1,,,1,,,0m 23.7s
2020-12-03 10:18:46,create,1 - uppgift 5,1,,,1,,,0m 2.4s
2020-12-03 10:18:25,create,1 - uppgift 4,1,,,1,,,0m 6.5s
2020-12-03 10:17:56,create,1 - uppgift 2,1,,,1,,,0m 2.1s
2020-12-03 10:16:27,create,1 - uppgift 7,3,,,3,,,1m 24.5s
